relative_path,synset,label,source_index,split
train/22486,2,2,22486,train
train/30705,2,2,30705,train
train/45041,2,2,45041,train
train/37816,2,2,37816,train
train/27430,2,2,27430,train
train/7745,2,2,7745,train
train/27743,2,2,27743,train
train/23918,2,2,23918,train
train/43961,2,2,43961,train
train/1409,2,2,1409,train
train/3417,2,2,3417,train
train/11891,2,2,11891,train
train/47936,2,2,47936,train
train/2007,2,2,2007,train
train/12694,2,2,12694,train
train/39312,2,2,39312,train
train/5150,2,2,5150,train
train/14106,2,2,14106,train
train/43930,2,2,43930,train
train/32377,2,2,32377,train
train/45244,2,2,45244,train
train/42045,2,2,42045,train
train/23293,2,2,23293,train
train/22770,2,2,22770,train
train/8077,2,2,8077,train
train/48831,2,2,48831,train
train/8182,2,2,8182,train
train/13831,2,2,13831,train
train/41604,2,2,41604,train
train/7098,2,2,7098,train
train/1415,2,2,1415,train
train/8865,2,2,8865,train
train/38813,2,2,38813,train
train/33396,2,2,33396,train
train/13397,2,2,13397,train
train/13626,2,2,13626,train
train/1003,2,2,1003,train
train/46784,2,2,46784,train
train/29162,2,2,29162,train
train/25296,2,2,25296,train
train/19932,2,2,19932,train
train/15380,2,2,15380,train
train/43465,2,2,43465,train
train/2546,2,2,2546,train
train/24366,2,2,24366,train
train/29243,2,2,29243,train
train/35353,2,2,35353,train
train/10155,2,2,10155,train
train/20051,2,2,20051,train
train/7948,2,2,7948,train
train/303,2,2,303,train
train/38556,2,2,38556,train
train/33518,2,2,33518,train
train/47719,2,2,47719,train
train/39145,2,2,39145,train
train/41577,2,2,41577,train
train/40209,2,2,40209,train
train/6081,2,2,6081,train
train/39382,2,2,39382,train
train/15813,2,2,15813,train
train/8192,2,2,8192,train
train/10152,2,2,10152,train
train/17064,2,2,17064,train
train/3847,2,2,3847,train
train/9580,2,2,9580,train
train/13585,2,2,13585,train
train/1705,2,2,1705,train
train/11252,2,2,11252,train
train/45969,2,2,45969,train
train/14473,2,2,14473,train
train/44218,2,2,44218,train
train/1108,2,2,1108,train
train/35901,2,2,35901,train
train/5226,2,2,5226,train
train/37502,2,2,37502,train
train/43572,2,2,43572,train
train/38546,2,2,38546,train
train/8750,2,2,8750,train
train/7056,2,2,7056,train
train/28618,2,2,28618,train
train/14459,2,2,14459,train
train/9916,2,2,9916,train
train/24569,2,2,24569,train
train/23147,2,2,23147,train
train/13431,2,2,13431,train
train/12448,2,2,12448,train
train/38622,2,2,38622,train
train/40975,2,2,40975,train
train/33457,2,2,33457,train
train/11606,2,2,11606,train
train/24002,2,2,24002,train
train/48287,2,2,48287,train
train/43966,2,2,43966,train
train/34393,2,2,34393,train
train/8534,2,2,8534,train
train/28521,2,2,28521,train
train/18855,2,2,18855,train
train/17955,2,2,17955,train
train/43118,2,2,43118,train
train/28116,2,2,28116,train
train/33293,2,2,33293,train
train/32361,2,2,32361,train
train/35096,2,2,35096,train
train/4482,2,2,4482,train
train/30102,2,2,30102,train
train/17582,2,2,17582,train
train/3961,2,2,3961,train
train/9408,2,2,9408,train
train/41667,2,2,41667,train
train/25646,2,2,25646,train
train/47397,2,2,47397,train
train/48169,2,2,48169,train
train/37878,2,2,37878,train
train/25449,2,2,25449,train
train/23670,2,2,23670,train
train/49756,2,2,49756,train
train/15398,2,2,15398,train
train/30157,2,2,30157,train
train/6133,2,2,6133,train
train/1812,2,2,1812,train
train/11471,2,2,11471,train
train/23452,2,2,23452,train
train/15940,2,2,15940,train
train/1209,2,2,1209,train
train/9038,2,2,9038,train
train/41385,2,2,41385,train
train/22733,2,2,22733,train
train/14988,2,2,14988,train
train/16030,2,2,16030,train
train/23003,2,2,23003,train
train/43692,2,2,43692,train
train/13970,2,2,13970,train
train/39310,2,2,39310,train
train/3390,2,2,3390,train
train/23014,2,2,23014,train
train/28872,2,2,28872,train
train/49068,2,2,49068,train
train/45998,2,2,45998,train
train/8634,2,2,8634,train
train/6392,2,2,6392,train
train/12472,2,2,12472,train
train/24885,2,2,24885,train
train/22515,2,2,22515,train
train/16807,2,2,16807,train
train/40908,2,2,40908,train
train/10391,2,2,10391,train
train/32101,2,2,32101,train
train/29853,2,2,29853,train
train/45606,2,2,45606,train
train/31492,2,2,31492,train
train/48117,2,2,48117,train
train/33932,2,2,33932,train
train/8037,2,2,8037,train
train/36423,2,2,36423,train
train/45703,2,2,45703,train
train/9940,2,2,9940,train
train/27744,2,2,27744,train
train/9979,2,2,9979,train
train/35387,2,2,35387,train
train/45710,2,2,45710,train
train/3889,2,2,3889,train
train/16690,2,2,16690,train
train/34497,2,2,34497,train
train/30751,2,2,30751,train
train/11168,2,2,11168,train
train/16279,2,2,16279,train
train/630,2,2,630,train
train/35677,2,2,35677,train
train/7542,2,2,7542,train
train/20558,2,2,20558,train
train/2340,2,2,2340,train
train/46683,2,2,46683,train
train/23719,2,2,23719,train
train/11003,2,2,11003,train
train/7662,2,2,7662,train
train/31687,2,2,31687,train
train/37686,2,2,37686,train
train/10700,2,2,10700,train
train/5132,2,2,5132,train
train/19558,2,2,19558,train
train/47123,2,2,47123,train
train/28112,2,2,28112,train
train/42345,2,2,42345,train
train/46053,2,2,46053,train
train/31803,2,2,31803,train
train/11385,2,2,11385,train
train/2090,2,2,2090,train
train/28345,2,2,28345,train
train/30365,2,2,30365,train
train/44622,2,2,44622,train
train/13770,2,2,13770,train
train/8888,2,2,8888,train
train/1146,2,2,1146,train
train/43593,2,2,43593,train
train/13273,2,2,13273,train
train/45660,2,2,45660,train
train/38971,2,2,38971,train
train/27482,2,2,27482,train
train/34885,2,2,34885,train
train/4895,2,2,4895,train
train/37298,2,2,37298,train
train/31411,2,2,31411,train
train/11220,2,2,11220,train
train/3349,2,2,3349,train
train/36070,2,2,36070,train
train/42267,2,2,42267,train
train/44159,2,2,44159,train
train/23241,2,2,23241,train
train/41325,2,2,41325,train
train/7905,2,2,7905,train
train/36307,2,2,36307,train
train/13848,2,2,13848,train
train/16530,2,2,16530,train
train/17016,2,2,17016,train
train/42889,2,2,42889,train
train/30470,2,2,30470,train
train/26795,2,2,26795,train
train/32763,2,2,32763,train
train/25130,2,2,25130,train
train/22107,2,2,22107,train
train/19576,2,2,19576,train
train/27948,2,2,27948,train
train/8585,2,2,8585,train
train/9093,2,2,9093,train
train/32809,2,2,32809,train
train/41834,2,2,41834,train
train/30005,2,2,30005,train
train/9437,2,2,9437,train
train/36410,2,2,36410,train
train/2799,2,2,2799,train
train/40980,2,2,40980,train
train/21623,2,2,21623,train
train/2079,2,2,2079,train
train/2138,2,2,2138,train
train/44510,2,2,44510,train
train/25455,2,2,25455,train
train/8780,2,2,8780,train
train/12058,2,2,12058,train
train/45967,2,2,45967,train
train/30858,2,2,30858,train
train/22639,2,2,22639,train
train/6210,2,2,6210,train
train/49297,2,2,49297,train
train/49781,2,2,49781,train
train/36450,2,2,36450,train
train/49471,2,2,49471,train
train/912,2,2,912,train
train/48205,2,2,48205,train
train/42328,2,2,42328,train
train/24033,2,2,24033,train
train/14383,2,2,14383,train
train/15869,2,2,15869,train
train/15230,2,2,15230,train
train/5252,2,2,5252,train
train/41214,2,2,41214,train
train/11545,2,2,11545,train
train/24313,2,2,24313,train
train/3639,2,2,3639,train
train/27081,2,2,27081,train
train/25833,2,2,25833,train
train/24379,2,2,24379,train
train/42043,2,2,42043,train
train/30786,2,2,30786,train
train/32972,2,2,32972,train
train/43513,2,2,43513,train
train/38746,2,2,38746,train
train/34023,2,2,34023,train
train/48002,2,2,48002,train
train/47282,2,2,47282,train
train/1267,2,2,1267,train
train/44195,2,2,44195,train
train/43523,2,2,43523,train
train/14085,2,2,14085,train
train/16693,2,2,16693,train
train/32406,2,2,32406,train
train/44797,2,2,44797,train
train/29636,2,2,29636,train
train/47674,2,2,47674,train
train/6369,2,2,6369,train
train/3068,2,2,3068,train
train/12376,2,2,12376,train
train/11713,2,2,11713,train
train/36494,2,2,36494,train
train/42227,2,2,42227,train
train/13478,2,2,13478,train
train/36539,2,2,36539,train
train/36835,2,2,36835,train
train/37645,2,2,37645,train
train/32430,2,2,32430,train
train/20145,2,2,20145,train
train/35887,2,2,35887,train
train/8706,2,2,8706,train
train/36510,2,2,36510,train
train/34254,2,2,34254,train
train/41995,2,2,41995,train
train/19241,2,2,19241,train
train/11921,2,2,11921,train
train/14811,2,2,14811,train
train/283,2,2,283,train
train/24457,2,2,24457,train
train/1285,2,2,1285,train
train/42588,2,2,42588,train
train/19615,2,2,19615,train
train/1180,2,2,1180,train
train/42412,2,2,42412,train
train/22397,2,2,22397,train
train/689,2,2,689,train
train/17712,2,2,17712,train
train/34457,2,2,34457,train
train/19057,2,2,19057,train
train/30969,2,2,30969,train
train/19364,2,2,19364,train
train/37321,2,2,37321,train
train/46410,2,2,46410,train
train/3119,2,2,3119,train
train/28307,2,2,28307,train
train/5296,2,2,5296,train
train/1067,2,2,1067,train
train/24926,2,2,24926,train
train/26110,2,2,26110,train
train/17915,2,2,17915,train
train/40583,2,2,40583,train
train/11486,2,2,11486,train
train/35255,2,2,35255,train
train/36242,2,2,36242,train
train/24168,2,2,24168,train
train/39960,2,2,39960,train
train/27121,2,2,27121,train
train/11923,2,2,11923,train
train/27191,2,2,27191,train
train/44544,2,2,44544,train
train/36585,2,2,36585,train
train/29715,2,2,29715,train
train/11528,2,2,11528,train
train/30402,2,2,30402,train
train/13777,2,2,13777,train
train/27863,2,2,27863,train
train/34555,2,2,34555,train
train/46491,2,2,46491,train
train/9151,2,2,9151,train
train/3480,2,2,3480,train
train/12753,2,2,12753,train
train/7074,2,2,7074,train
train/33449,2,2,33449,train
train/28057,2,2,28057,train
train/40231,2,2,40231,train
train/18485,2,2,18485,train
train/38766,2,2,38766,train
train/2237,2,2,2237,train
train/4356,2,2,4356,train
train/25830,2,2,25830,train
train/13477,2,2,13477,train
train/1359,2,2,1359,train
train/1798,2,2,1798,train
train/48944,2,2,48944,train
train/830,2,2,830,train
train/36496,2,2,36496,train
train/8676,2,2,8676,train
train/36170,2,2,36170,train
train/47248,2,2,47248,train
train/39062,2,2,39062,train
train/17117,2,2,17117,train
train/29517,2,2,29517,train
train/42775,2,2,42775,train
train/32807,2,2,32807,train
train/12877,2,2,12877,train
train/6445,2,2,6445,train
train/36449,2,2,36449,train
train/2315,2,2,2315,train
train/26398,2,2,26398,train
train/5384,2,2,5384,train
train/22877,2,2,22877,train
train/14360,2,2,14360,train
train/16742,2,2,16742,train
train/48545,2,2,48545,train
train/14658,2,2,14658,train
train/20216,2,2,20216,train
train/34729,2,2,34729,train
train/1219,2,2,1219,train
train/19504,2,2,19504,train
train/24694,2,2,24694,train
train/26855,2,2,26855,train
train/47452,2,2,47452,train
train/17302,2,2,17302,train
train/35853,2,2,35853,train
train/11825,2,2,11825,train
train/38996,2,2,38996,train
train/25543,2,2,25543,train
train/41014,2,2,41014,train
train/13542,2,2,13542,train
train/4398,2,2,4398,train
train/8957,2,2,8957,train
train/21486,2,2,21486,train
train/37247,2,2,37247,train
train/7303,2,2,7303,train
train/3708,2,2,3708,train
train/27984,2,2,27984,train
train/9240,2,2,9240,train
train/724,2,2,724,train
train/38216,2,2,38216,train
train/36436,2,2,36436,train
train/37684,2,2,37684,train
train/49991,2,2,49991,train
train/10440,2,2,10440,train
train/7477,2,2,7477,train
train/33090,2,2,33090,train
train/22864,2,2,22864,train
train/9589,2,2,9589,train
train/22966,2,2,22966,train
train/30241,2,2,30241,train
train/30003,2,2,30003,train
train/2641,2,2,2641,train
train/34669,2,2,34669,train
train/49069,2,2,49069,train
train/19637,2,2,19637,train
train/45460,2,2,45460,train
train/10217,2,2,10217,train
train/30224,2,2,30224,train
train/14835,2,2,14835,train
train/12651,2,2,12651,train
train/45428,2,2,45428,train
train/17818,2,2,17818,train
train/7184,2,2,7184,train
train/10474,2,2,10474,train
train/18872,2,2,18872,train
train/16215,2,2,16215,train
train/46798,2,2,46798,train
train/49020,2,2,49020,train
train/39991,2,2,39991,train
train/3274,2,2,3274,train
train/9144,2,2,9144,train
train/8366,2,2,8366,train
train/49784,2,2,49784,train
train/24074,2,2,24074,train
train/13195,2,2,13195,train
train/34974,2,2,34974,train
train/13177,2,2,13177,train
train/24461,2,2,24461,train
train/6996,2,2,6996,train
train/3845,2,2,3845,train
train/4122,2,2,4122,train
train/39248,2,2,39248,train
train/44648,2,2,44648,train
train/42172,2,2,42172,train
train/16757,2,2,16757,train
train/41551,2,2,41551,train
train/34219,2,2,34219,train
train/26265,2,2,26265,train
train/21099,2,2,21099,train
train/975,2,2,975,train
train/17834,2,2,17834,train
train/2764,2,2,2764,train
train/21897,2,2,21897,train
train/42706,2,2,42706,train
train/49617,2,2,49617,train
train/37333,2,2,37333,train
train/32943,2,2,32943,train
train/28348,2,2,28348,train
train/20061,2,2,20061,train
train/41990,2,2,41990,train
train/28564,2,2,28564,train
train/43823,2,2,43823,train
train/46516,2,2,46516,train
train/26629,2,2,26629,train
train/26019,2,2,26019,train
train/16288,2,2,16288,train
train/16660,2,2,16660,train
train/26572,2,2,26572,train
train/19916,2,2,19916,train
train/37840,2,2,37840,train
train/2789,2,2,2789,train
train/22810,2,2,22810,train
train/47309,2,2,47309,train
train/37164,2,2,37164,train
train/38349,2,2,38349,train
train/11194,2,2,11194,train
train/27149,2,2,27149,train
train/12200,2,2,12200,train
train/18092,2,2,18092,train
train/10241,2,2,10241,train
train/46244,2,2,46244,train
train/30403,2,2,30403,train
train/28458,2,2,28458,train
train/9757,2,2,9757,train
train/38731,2,2,38731,train
train/36832,2,2,36832,train
train/31057,2,2,31057,train
train/29389,2,2,29389,train
train/30246,2,2,30246,train
train/23508,2,2,23508,train
train/31850,2,2,31850,train
train/6802,2,2,6802,train
train/49800,2,2,49800,train
train/14299,2,2,14299,train
train/26146,2,2,26146,train
train/31410,2,2,31410,train
train/5096,2,2,5096,train
train/41308,2,2,41308,train
train/21513,2,2,21513,train
train/10940,2,2,10940,train
train/32167,2,2,32167,train
train/1830,2,2,1830,train
train/21262,2,2,21262,train
train/21363,2,2,21363,train
train/3692,2,2,3692,train
train/22155,2,2,22155,train
train/30818,2,2,30818,train
train/46832,2,2,46832,train
train/39834,2,2,39834,train
train/41469,2,2,41469,train
train/41231,2,2,41231,train
train/29541,2,2,29541,train
train/35157,2,2,35157,train
train/14062,2,2,14062,train
train/9733,2,2,9733,train
train/6209,2,2,6209,train
train/4841,2,2,4841,train
train/11171,2,2,11171,train
train/47122,2,2,47122,train
train/19337,2,2,19337,train
train/25939,2,2,25939,train
train/20055,2,2,20055,train
train/4732,2,2,4732,train
train/23519,2,2,23519,train
train/19056,2,2,19056,train
train/42094,2,2,42094,train
train/15176,2,2,15176,train
train/425,2,2,425,train
train/13567,2,2,13567,train
train/39821,2,2,39821,train
train/2538,2,2,2538,train
train/16462,2,2,16462,train
train/10498,2,2,10498,train
train/5781,2,2,5781,train
train/2693,2,2,2693,train
train/3901,2,2,3901,train
train/31002,2,2,31002,train
train/586,2,2,586,train
train/3193,2,2,3193,train
train/11991,2,2,11991,train
train/19789,2,2,19789,train
train/31375,2,2,31375,train
train/34266,2,2,34266,train
train/11538,2,2,11538,train
train/24007,2,2,24007,train
train/16446,2,2,16446,train
train/34396,2,2,34396,train
train/44177,2,2,44177,train
train/45119,2,2,45119,train
train/24016,2,2,24016,train
train/35723,2,2,35723,train
train/30602,2,2,30602,train
train/23692,2,2,23692,train
train/33462,2,2,33462,train
train/41422,2,2,41422,train
train/30731,2,2,30731,train
train/2846,2,2,2846,train
train/14839,2,2,14839,train
train/21550,2,2,21550,train
train/34305,2,2,34305,train
train/33218,2,2,33218,train
train/7850,2,2,7850,train
train/5444,2,2,5444,train
train/32330,2,2,32330,train
train/45359,2,2,45359,train
train/26442,2,2,26442,train
train/31926,2,2,31926,train
train/40217,2,2,40217,train
train/15303,2,2,15303,train
train/14017,2,2,14017,train
train/20547,2,2,20547,train
train/1430,2,2,1430,train
train/5184,2,2,5184,train
train/31063,2,2,31063,train
train/22667,2,2,22667,train
train/8767,2,2,8767,train
train/49104,2,2,49104,train
train/32456,2,2,32456,train
train/33291,2,2,33291,train
train/35708,2,2,35708,train
train/47194,2,2,47194,train
train/10240,2,2,10240,train
train/30475,2,2,30475,train
train/48702,2,2,48702,train
train/30317,2,2,30317,train
train/43179,2,2,43179,train
train/27877,2,2,27877,train
train/43095,2,2,43095,train
train/34866,2,2,34866,train
train/7332,2,2,7332,train
train/5005,2,2,5005,train
train/16327,2,2,16327,train
train/33776,2,2,33776,train
train/7951,2,2,7951,train
train/8148,2,2,8148,train
train/31766,2,2,31766,train
train/49700,2,2,49700,train
train/44480,2,2,44480,train
train/46686,2,2,46686,train
train/411,2,2,411,train
train/42928,2,2,42928,train
train/31307,2,2,31307,train
train/6772,2,2,6772,train
train/31343,2,2,31343,train
train/33277,2,2,33277,train
train/41236,2,2,41236,train
train/28594,2,2,28594,train
train/6063,2,2,6063,train
train/49527,2,2,49527,train
train/21885,2,2,21885,train
train/39675,2,2,39675,train
train/26299,2,2,26299,train
train/15695,2,2,15695,train
train/6408,2,2,6408,train
train/6621,2,2,6621,train
train/10018,2,2,10018,train
train/8736,2,2,8736,train
train/19729,2,2,19729,train
train/46665,2,2,46665,train
train/40968,2,2,40968,train
train/5204,2,2,5204,train
train/15944,2,2,15944,train
train/42536,2,2,42536,train
train/30451,2,2,30451,train
train/12421,2,2,12421,train
train/6704,2,2,6704,train
train/41405,2,2,41405,train
train/19236,2,2,19236,train
train/6799,2,2,6799,train
train/19267,2,2,19267,train
train/40134,2,2,40134,train
train/36184,2,2,36184,train
train/21824,2,2,21824,train
train/39928,2,2,39928,train
train/2744,2,2,2744,train
train/47491,2,2,47491,train
train/39794,2,2,39794,train
train/35955,2,2,35955,train
train/8362,2,2,8362,train
train/46315,2,2,46315,train
train/39082,2,2,39082,train
train/8800,2,2,8800,train
train/6628,2,2,6628,train
train/47872,2,2,47872,train
train/14280,2,2,14280,train
train/31495,2,2,31495,train
train/35477,2,2,35477,train
train/3196,2,2,3196,train
train/33021,2,2,33021,train
train/2126,2,2,2126,train
train/14946,2,2,14946,train
train/300,2,2,300,train
train/42217,2,2,42217,train
train/42185,2,2,42185,train
train/29548,2,2,29548,train
train/9047,2,2,9047,train
train/37166,2,2,37166,train
train/18322,2,2,18322,train
train/12693,2,2,12693,train
train/14371,2,2,14371,train
train/25366,2,2,25366,train
train/2217,2,2,2217,train
train/9011,2,2,9011,train
train/22728,2,2,22728,train
train/701,2,2,701,train
train/28377,2,2,28377,train
train/48833,2,2,48833,train
train/44660,2,2,44660,train
train/30110,2,2,30110,train
train/12519,2,2,12519,train
train/19257,2,2,19257,train
train/34508,2,2,34508,train
train/27587,2,2,27587,train
train/39610,2,2,39610,train
train/7165,2,2,7165,train
train/44539,2,2,44539,train
train/40126,2,2,40126,train
train/1532,2,2,1532,train
train/39765,2,2,39765,train
train/43766,2,2,43766,train
train/27825,2,2,27825,train
train/34398,2,2,34398,train
train/1354,2,2,1354,train
train/9386,2,2,9386,train
train/26396,2,2,26396,train
train/15754,2,2,15754,train
train/41767,2,2,41767,train
train/25516,2,2,25516,train
train/15139,2,2,15139,train
train/17702,2,2,17702,train
train/9194,2,2,9194,train
train/29126,2,2,29126,train
train/16099,2,2,16099,train
train/45193,2,2,45193,train
train/41454,2,2,41454,train
train/26282,2,2,26282,train
train/26995,2,2,26995,train
train/2907,2,2,2907,train
train/4209,2,2,4209,train
train/33107,2,2,33107,train
train/20959,2,2,20959,train
train/49450,2,2,49450,train
train/42600,2,2,42600,train
train/4971,2,2,4971,train
train/48906,2,2,48906,train
train/49686,2,2,49686,train
train/25427,2,2,25427,train
train/9341,2,2,9341,train
train/4679,2,2,4679,train
train/24166,2,2,24166,train
train/11873,2,2,11873,train
train/29988,2,2,29988,train
train/7178,2,2,7178,train
train/12021,2,2,12021,train
train/27477,2,2,27477,train
train/39324,2,2,39324,train
train/34827,2,2,34827,train
train/3484,2,2,3484,train
train/29625,2,2,29625,train
train/8100,2,2,8100,train
train/9199,2,2,9199,train
train/7664,2,2,7664,train
train/31882,2,2,31882,train
train/46887,2,2,46887,train
train/13506,2,2,13506,train
train/19695,2,2,19695,train
train/559,2,2,559,train
train/30139,2,2,30139,train
train/24322,2,2,24322,train
train/48244,2,2,48244,train
train/49268,2,2,49268,train
train/29907,2,2,29907,train
train/9498,2,2,9498,train
train/44241,2,2,44241,train
train/35259,2,2,35259,train
train/4034,2,2,4034,train
train/21746,2,2,21746,train
train/48973,2,2,48973,train
train/37232,2,2,37232,train
train/17504,2,2,17504,train
train/12166,2,2,12166,train
train/32482,2,2,32482,train
train/8166,2,2,8166,train
train/5903,2,2,5903,train
train/20323,2,2,20323,train
train/48290,2,2,48290,train
train/6520,2,2,6520,train
train/35787,2,2,35787,train
train/25491,2,2,25491,train
train/17344,2,2,17344,train
train/24935,2,2,24935,train
train/24115,2,2,24115,train
train/43443,2,2,43443,train
train/27091,2,2,27091,train
train/35360,2,2,35360,train
train/9403,2,2,9403,train
train/47368,2,2,47368,train
train/24719,2,2,24719,train
train/45074,2,2,45074,train
train/49721,2,2,49721,train
train/48222,2,2,48222,train
train/21316,2,2,21316,train
train/33121,2,2,33121,train
train/12380,2,2,12380,train
train/36305,2,2,36305,train
train/26568,2,2,26568,train
train/12602,2,2,12602,train
train/35597,2,2,35597,train
train/3520,2,2,3520,train
train/8871,2,2,8871,train
train/17693,2,2,17693,train
train/15895,2,2,15895,train
train/19700,2,2,19700,train
train/31275,2,2,31275,train
train/26960,2,2,26960,train
train/42661,2,2,42661,train
train/9659,2,2,9659,train
train/27816,2,2,27816,train
train/4056,2,2,4056,train
train/19868,2,2,19868,train
train/16306,2,2,16306,train
train/35466,2,2,35466,train
train/49457,2,2,49457,train
train/7037,2,2,7037,train
train/22729,2,2,22729,train
train/5871,2,2,5871,train
train/2682,2,2,2682,train
train/34896,2,2,34896,train
train/37185,2,2,37185,train
train/3339,2,2,3339,train
train/4220,2,2,4220,train
train/42743,2,2,42743,train
train/31237,2,2,31237,train
train/42848,2,2,42848,train
train/28673,2,2,28673,train
train/8726,2,2,8726,train
train/34930,2,2,34930,train
train/35862,2,2,35862,train
train/5540,2,2,5540,train
train/14793,2,2,14793,train
train/5660,2,2,5660,train
train/49290,2,2,49290,train
train/28443,2,2,28443,train
train/14094,2,2,14094,train
train/31054,2,2,31054,train
train/17249,2,2,17249,train
train/2537,2,2,2537,train
train/40911,2,2,40911,train
train/14314,2,2,14314,train
train/48082,2,2,48082,train
train/171,2,2,171,train
train/35967,2,2,35967,train
train/21591,2,2,21591,train
train/45303,2,2,45303,train
train/39550,2,2,39550,train
train/8043,2,2,8043,train
train/5415,2,2,5415,train
train/17695,2,2,17695,train
train/16202,2,2,16202,train
train/45252,2,2,45252,train
train/43826,2,2,43826,train
train/40403,2,2,40403,train
train/36125,2,2,36125,train
train/1283,2,2,1283,train
train/48370,2,2,48370,train
train/9137,2,2,9137,train
train/27328,2,2,27328,train
train/4776,2,2,4776,train
train/910,2,2,910,train
train/4242,2,2,4242,train
train/6660,2,2,6660,train
train/10725,2,2,10725,train
train/26287,2,2,26287,train
train/14174,2,2,14174,train
train/25593,2,2,25593,train
train/20696,2,2,20696,train
train/27192,2,2,27192,train
train/3488,2,2,3488,train
train/14903,2,2,14903,train
train/40828,2,2,40828,train
train/47800,2,2,47800,train
train/39001,2,2,39001,train
train/22734,2,2,22734,train
train/3325,2,2,3325,train
train/38456,2,2,38456,train
train/34268,2,2,34268,train
train/32908,2,2,32908,train
train/23642,2,2,23642,train
train/35486,2,2,35486,train
train/41591,2,2,41591,train
train/7166,2,2,7166,train
train/47885,2,2,47885,train
train/4471,2,2,4471,train
train/29995,2,2,29995,train
train/27594,2,2,27594,train
train/41790,2,2,41790,train
train/35959,2,2,35959,train
train/17070,2,2,17070,train
train/23496,2,2,23496,train
train/29682,2,2,29682,train
train/48404,2,2,48404,train
train/28849,2,2,28849,train
train/6970,2,2,6970,train
train/16093,2,2,16093,train
train/23673,2,2,23673,train
train/5238,2,2,5238,train
train/13418,2,2,13418,train
train/8477,2,2,8477,train
train/19453,2,2,19453,train
train/13786,2,2,13786,train
train/40256,2,2,40256,train
train/4491,2,2,4491,train
train/10083,2,2,10083,train
train/44256,2,2,44256,train
train/36398,2,2,36398,train
train/35140,2,2,35140,train
train/13286,2,2,13286,train
train/20029,2,2,20029,train
train/24199,2,2,24199,train
train/40865,2,2,40865,train
train/46114,2,2,46114,train
train/20048,2,2,20048,train
train/25512,2,2,25512,train
train/42302,2,2,42302,train
train/9526,2,2,9526,train
train/45761,2,2,45761,train
train/15981,2,2,15981,train
train/18646,2,2,18646,train
train/12346,2,2,12346,train
train/22618,2,2,22618,train
train/9798,2,2,9798,train
train/38861,2,2,38861,train
train/47498,2,2,47498,train
train/32642,2,2,32642,train
train/45997,2,2,45997,train
train/47533,2,2,47533,train
train/37208,2,2,37208,train
train/4525,2,2,4525,train
train/7897,2,2,7897,train
train/41,2,2,41,train
train/31231,2,2,31231,train
train/28827,2,2,28827,train
train/32057,2,2,32057,train
train/3321,2,2,3321,train
train/8881,2,2,8881,train
train/47200,2,2,47200,train
train/24706,2,2,24706,train
train/5862,2,2,5862,train
train/7713,2,2,7713,train
train/20009,2,2,20009,train
train/8418,2,2,8418,train
train/42564,2,2,42564,train
train/10944,2,2,10944,train
train/48095,2,2,48095,train
train/39809,2,2,39809,train
train/32544,2,2,32544,train
train/46800,2,2,46800,train
train/44776,2,2,44776,train
train/2938,2,2,2938,train
train/23038,2,2,23038,train
train/27705,2,2,27705,train
train/20560,2,2,20560,train
train/30700,2,2,30700,train
train/20318,2,2,20318,train
train/32457,2,2,32457,train
train/23843,2,2,23843,train
train/49049,2,2,49049,train
train/7216,2,2,7216,train
train/24210,2,2,24210,train
train/46766,2,2,46766,train
train/44774,2,2,44774,train
train/15376,2,2,15376,train
train/19845,2,2,19845,train
train/13639,2,2,13639,train
train/5165,2,2,5165,train
train/26768,2,2,26768,train
train/23453,2,2,23453,train
train/41295,2,2,41295,train
train/796,2,2,796,train
train/10512,2,2,10512,train
train/37745,2,2,37745,train
train/16867,2,2,16867,train
train/3436,2,2,3436,train
train/15563,2,2,15563,train
train/14602,2,2,14602,train
train/2291,2,2,2291,train
train/23217,2,2,23217,train
train/29989,2,2,29989,train
train/6774,2,2,6774,train
train/2589,2,2,2589,train
train/41891,2,2,41891,train
train/17339,2,2,17339,train
train/6448,2,2,6448,train
train/36020,2,2,36020,train
train/24617,2,2,24617,train
train/11973,2,2,11973,train
train/24710,2,2,24710,train
train/22702,2,2,22702,train
train/28399,2,2,28399,train
train/12141,2,2,12141,train
train/22691,2,2,22691,train
train/28403,2,2,28403,train
train/6477,2,2,6477,train
train/3402,2,2,3402,train
train/17373,2,2,17373,train
train/35294,2,2,35294,train
train/30007,2,2,30007,train
train/2860,2,2,2860,train
train/23911,2,2,23911,train
train/44909,2,2,44909,train
train/19428,2,2,19428,train
train/47803,2,2,47803,train
train/483,2,2,483,train
train/40924,2,2,40924,train
train/20556,2,2,20556,train
train/4189,2,2,4189,train
train/6886,2,2,6886,train
train/18241,2,2,18241,train
train/35362,2,2,35362,train
train/11362,2,2,11362,train
train/14266,2,2,14266,train
train/27696,2,2,27696,train
train/12623,2,2,12623,train
train/30513,2,2,30513,train
train/18364,2,2,18364,train
train/25884,2,2,25884,train
train/35337,2,2,35337,train
train/12462,2,2,12462,train
train/5189,2,2,5189,train
train/49008,2,2,49008,train
train/14435,2,2,14435,train
train/16176,2,2,16176,train
train/21663,2,2,21663,train
train/13448,2,2,13448,train
train/5309,2,2,5309,train
train/25989,2,2,25989,train
train/8234,2,2,8234,train
train/10683,2,2,10683,train
train/28970,2,2,28970,train
train/39407,2,2,39407,train
train/39390,2,2,39390,train
